과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,29조,[29조] 실질적 동일성에 대해서 질문이 있습니다.,"갑이 A+B+C로 구성된 발명을 출원해서 실시중이고, 을이 A+B+C+D로 구성된 발명을 출원해서 실시중이고 을의 출원이 먼저 이루어진 경우, 갑이 특허를 받을 가능성에 대해 책에는 을의 공개 전이라면 확선과 선출원주의 위반이라고 하는데 다른 조건이 없고 주어진 상황에서, A+B+C+D와 A+B+C 간에 실질적 동일성이 인정된다면, 실질적 동일성의 의미가 궁금합니다. 단순히 을의 출원이 구성상 갑의 출원을 모두 갖고 있는 게 실질적 동일성인가요?",안녕하세요? 임변입니다. 말씀하신 사례는 부분적 일치를 말합니다. 하위개념이 선출원(공지)이고 상위개념이 후출원일 때 동일성이 있다는 것입니다. 제가 신규성 파트에서 자전거 CASE를 가지고 설명한 부분 한 번 찾아 보세요. 열공하세요~, ,,17.06.12
특허법,조문,30조,[30조]강의 노트 130쪽 공지예외적용사유가 아닌 공지가 있는 경우 질문드립니다.?,"안녕하세요 임병웅 변리사님. 30조 강의노트 130쪽에 관해 문의드릴게 있어 이렇게 질문을 드립니다. 위의 설명 부분에 따르면, '해당공지가 있는 날과 특허 출원일 사이에 특허 출원발명과 동일한 발명에 대해 공지 예외 적용 사유가 아닌 공지가 있는 경우~' 라고 된 것으로 보아 아래 그림에서 을 A 공연 실시가 공지 예외 적용 사유가 아닌 것 같은데요, 그렇다면 을의 A 공연 실시를 갑의 A 간행물 발표와 갑의 공지 예외 적용 주장 특허 출원 사이로 옮겨야 하는 것인지요 ? 감사합니다.","안녕하세요? 임변입니다. 말씀하신 것처럼 설명부분과 일치하려면 갑의 A 간행물 발표 이후로 을의 A 공연실시를 재배치해야 할 것 같네요. 다만, 그림상의 내용이 틀린 내용은 아닙니다. 열공하세요~","감사합니다 변리사님. 그럼 혹시, 위의 그림의 경우 을이 A 공연 실시를 먼저 했기 때문에 갑은 을의 A 공연실시보다 늦은 시기에 발표한 자신의 간행물 발표 시점으로도 소급이 불가능한 것인지요 ?","잘못 이해하고 있는 것 같네요. 공지예외적용주장은 공지 등이 되지 않은 것으로 보는 것이며, 출원일이 소급되는 것은 아닙니다.",17.06.14
특허법,조문,47조,"[47,51 ] 보정 각하 예외 질문드립니다.","안녕하세요. 임병웅 변리사님. 항상 친절하게 답변해주셔서 정말로 감사드립니다. 여쭙고 싶은 내용은 아래와 같습니다. (1) 먼저 직권보정전 부적합 보정이 특허 결정 취소 후 발견된 경우입니다. 3,4 번은 최후거절인 것이 이해가 되는데 2번의 경우 보정3에서 충분히 수정이 가능했을 텐데도 보정각하가 아닌 최후거절인 이유는 심사 3당시 심사관이 발견하지 못했기 때문인지요 ? (2) 이 경우 역시 유사합니다. 1 3 4 번은 최초 거절인 것이 이해가 되는데, 2번이 발견된 경우 분명히 보정3에서 수정을 할 수 있었음 에도 최초 거절을 주는 이유는 해당 내용을 심사 3 수행시 발견하지 못한 심사관 잘못도 있기 때문인 것인지요 ? (3) 사실 가장 이해가 안되는 부분이 '재심사 청구 전에 한 부적법한 보정이 재심사 청구중 발견된 경우입니다. 위의 (1), (2)번의 경우 약간 애매한 부분이 있으나 최후, 최초 일괄적용인 것을 고려하면 어느정도 이해가 되는데 재 여기서는 2번 사유가 재심사 4에서 발견되었을 때 특허 거절 결정을 받습니다. 착오로 거절 결정을 한 것으로 보아, 보정3에서 문제가 없었던 부분을 문제삼아 거절결정이 되었고 재심사청구를 할 때 예외 적용에 따라 사유 4가 최후 거절, 사유1이 발견되면 최초 거절인 것은 이해가 됩니다만 사유2가 재심사 당시 발견될 경우 거절 결정인 것은 (1), (2)번의 2번 사유가 발견시 최초나 최후 거절결정인 것과는 달라서 질문을 드립니다. 이는 위의 경우와 달리 보정4에서 2번 문제사유가 발견되었다는 것은 보정2가 2번 사유의 문제가 있음을 출원인에게 알렸고, 재심사시에 보정할 기회가 있었으나 보정하지 않았기 때문에 거절사유가 되는 것인지요 ? 감사합니다.","안녕하세요? 임변입니다. 1. 특허결정을 취소하지마자 바로 거절결정을 한다는 것은 심사관의 직권보정사항을 무조건 받아들이라는 의미와 같기 때문에 굉장히 제한적인 사유(직권보정사항이고 이미 거절이유통지)에 대해서만 거절결정을 할 수 있도록 하고 있습니다. 2. 1번과 취지가 유사합니다. 특허결정을 취소하자마자 바로 거절결정하는 것은 출원인의 특허청에 대한 행정처분 신뢰성을 심히 저해시키는 결과가 되기 때문입니다. 3. 특허결정을 취소한 것은 아니고 거절결정이 내려진 상태에서 다시 심사를 한 것이기 때문에 1, 2번과 다르고, 2번 사유에 대해서는 이미 출원인에게 실질적인 대응기회를 주었기 때문입니다. 열공하세요", ,,17.06.15
특허법,조문,54조,[54조7항]조약우선권주장의 보정 또는 추가,"[54조 7항]적법한 조약우선권주장출원 계속 중, 추가 될 기초출원일을 고려하여 최선일로부터 1년 이내에 출원된 경우, 최선일로부터 1년 4월 이내에 우선권 주장의 추가가 가능하며(54조7항), 추가될 출원도 최선성,정규성 등의 요건을 만족해야 한다. 라고 되어있습니다. 조약우주의 추가가 궁금합니다. 정확히는 1년4월이라는 기간때문에 그런데요 예를 들어 ""甲이 미국 A,B발명을 X출원하고 이를 기초출원으로 한국에 1년이내 A발명에 대해 조약우주출원 Y을 하였다. 그 후 甲이 B에대해서도 조약우주를 이용하고싶어 최선일에 해당하는 X출원을 기준으로 1년 3월에 해당하는 날에 조약우주의 추가를 하였다."" 라고 할때 B발명에 대해 조약우주의 추가를 한것은 Y출원이 다른요건은 모두 만족하였다고 했을때 최선일로부터 1년4월이내이므로 조약우주추가가 가능한건가요? 만약 가능하다고 했을때, 본래 조약우주가 타국출원 최선일로부터 1년이내에 한국에 출원하면 그것에 대해 출원인을 보호해주다겠다는건데 조약우선권주장 추가를 통해 B발명에 대해 우선권주장가능 기간이 1년4월로 연장되어 오히려 제3자에게 불측의 손해를 주는게 아닌가 싶어서 제가 앞에 든 예시가 맞는지 궁금합니다.","안녕하세요? 임변입니다. 말씀하신 내용은 조약우선권주장의 추가가 아니라 새로운 발명의 추가이고, 법 제47조제2항의 신규사항 추가가 됩니다. 조약우선권주장의 추가라는 것은 말 그대로 주장을 하지 않았던 것을 새로 한다는 것이지, 발명을 기재하지 않았던 것을 새로 기재한다는 것은 아닙니다. 열공하세요~", ,,17.06.21
특허법,조문,54조,[54조]조악우선권주장출원의 주체적요건에 관해서 질문 드립니다.,"안녕하세요 수업 너무 잘듣고있습니다. 꼼꼼하게 설명해주셔서 복습하기 너무 편한것 같습니다.늘 감사드립니다. 다름이 아니라 조약우선권주장출원에서 주체적 요건중 출원인의 동일성 부분에서 ""우선권주장출원인은 선출원의 출원인과 동일인이거나 정당승계인이어야 한다."" 라고 되어있는데 이게 분할출원이나 변경출원의 주체적 요건인 ""분할출원인은 원출원의 출원인 또는 그 승계인과 동일인이어야 한다."" 와 어떻게 다른지 설명해주실 수 있으신가요? 전자는 출원인 변경신고를 하지않아도 되지만 후자는 출원인 변경신고를 해야한다로 이해했는데 이게 맞나요?","안녕하세요? 임변입니다. 전자는 우선권주장출원할 때 선출원인과 동일인이지 않아도 된다는 것이고, 후자는 분할출원할 때 원출원인과 동일인이어야 한다는 것입니다. 전자의 경우 우선권의 독립성으로 인해 승계인이 우선권주장출원을 할 수 있기 때문입니다. 열공하세요~",아 감사합니다. 그러면 '우선권주장출원인은 선출원의 출원인과 동일인이거나 정당승계인이어야 한다' 에서 정당승계인은 우선권의 승계인을 말하는 것이고 1국 출원의 승계인을 말하는 것은 아닌게 되는건가요?,네 맞습니다,17.06.27
특허법,조문,54조,[54조5항]최우선일에 관해서 질문드립니다.?,"임병웅 변리사님 54조 5항에 대해서 공부하다가 의문점이 생겨서 질문드립니다. 먼저, 외국출원(x)후 한국출원(y)후 한국출원(z)를 할때, 한국출원(z)시 x기초 조약우주, y기초 국내우주 할 때에는 x출원으로부터 1년내 출원 x출원으로부터 1년 4개월 내 증명서류제출 해야한다는 부분에 대해서는 이해가 가는데요 한국출원(x)후 외국출원(y)후 한국출원(z)를 할때, 한국출원(z)시 x기초 국내우주, y기초 조약우주 할 때에는 x출원으로부터 1년내 출원까지는 이해가 가는데, 왜 증명서류 제출 기간이 x출원으로부터 1년 4개월을 만족해야하는지 이해가 가지 않습니다. 한국출원(z)시 국내우주와 조약우주를 함께 주장하려면 x출원으로부터 증명서류를 1년 4개월내에 제출해야하고 만약 한국출원 (x)로부터 1년 4개월이 넘었다면 별도의 한국출원 (w)를 하고 외국출원(y)에대해서만 조약우주를 하고 증명서류를 제출할 수 있다는 말인가요? 그러니까 출원인이 하나의 출원으로 국내우주와 조약우주를 주장하고 싶을때만 최우선일로부터 1년 4개월을 만족하면 되는건가요?",안녕하세요? 임변입니다. 질문하신 사항이 맞습니다. 복합우선권주장을 하는 경우 최우선일이 결정되면 그 날로부터 1년 4월 이내 증명서류를 제출하라는 의미입니다. 열공하세요~, ,,17.06.29
특허법,조문,36조,[36] 선원 지위 질문?,특허출원이 아닌 특허ㄱ ㅏ 등록후 무효가 되었을 때는(소급적 무효) 1.선원 지위와 2. 확대된 선출원 지위가 어떻게 처리 되나요? 그것들도 소급하여 소멸하나요? 저작자 표시컨텐츠변경비영리,"안녕하세요? 임변입니다. 선출원의 지위는 없다는 것이 판례이고, 확대된 선출원의 지위는 이미 출원공개 또는 등록공고된 상태이기 때문에 그대로 유지가 됩니다. 확대된 선출원의 지위가 있는지 여부는 출원공개 또는 등록공고되었느냐를 기준으로 판단하면 됩니다. 열공하세요~", ,,17.07.01
특허법,조문,47조,[47] 보정 시 청구범위 제한 관련하여 교재 내용에 대해 질문드립니다??사진첨부,"426페이지 (4) 2)에서 최초거절이유통지를 극복하기 위해 보정하는 경우 청구범위에 대해 제한이 있다는 것처럼 보여지는데, 최후거절이유통지를 극복하기 위한 보정과 재심사청구시 보정에 청구범위 제한 47조 3항이 적용되는 것으로 이해하고 있어 (4)2)내용에 의문이 들어 질문드립니다.","안녕하세요? 임변입니다. 사안은 최초거절이유통지에 대응한 보정이 신규사항추가로 최후거절이유(법 제47조제1항제2호)가 통지된 경우 신규사항추가전의 상태로 되돌아가면서 보정하는 경우 (이 때 보정은 최초거절이유통지를 해결하는 방향으로 이루어집니다), 법 제47조제3항제1호 내지 제3호의 요건을 충족하여야 한다는 것입니다. 즉, 법 제47조제1항제2호의 시기에 보정시 법 제47조제3항제4호를 충족해야 한다는 것을 설명하고 있습니다. 질문수정해 주셔서 감사합니다.^^ 열공하세요~", ,,17.07.01
특허법,조문,54조,"54조(조약 우선권 주장),55조(국내 우선권 주장)에 관해서 질문이있습니다.?","이지 특허법(16판)p479,p480,p485 조약우선권 주장에서 상실과 무효의 차이점 1.우선권 주장 증명서류를 최우선일로부터 1년 4개월 이내에 제출하지 아니하면 해당 우선권주장은 효력이 상실한다.->여기서 ‘상실’의 의미는 추후에 우선권 주장을 보정은 할 수 있다는 뜻인가요? 2.특허청장 또는 심판원장은 심사,심판을 위하여 필요한 경우 우선권증명서류에 대한 국어번엳문을 제출하도록 명할 수 있으며, 제출명령을 받은 자가 지정된 기간에 국어 번역문을 제출하지 아니하면 해당 ‘우선권주장’을 무효로 할 수 있다->여기서 ‘무효’의 의미는 추후에 우선권 주장을 보정 할 수 없다는 뜻인가요? 3.근본적으로 상실과 무효의 차이점이 무엇인가요? 4.우선권 효력을 받기 위해서는 우선 기간내(1년)에 우선권을 주장해야하는데, 국내법에서는 '우선권 주장'을 출원할때 해야한다고 규정하고있습니다. 만약 조약 우선권만을 주장한 상태라면 추후 우선권 보정가능 기간내에, 출원시에 국내 우선권 주장을 따로 하지 않은 경우에도 국내 우선권을 주장이 가능한지요? p.s.저의 질문내용이 시험 경향과 상관이없는 부분이라면 지적해주시면 감사하겠습니다.","안녕하세요? 임변입니다. 1. 우선권주장의 효과가 발생하지 않는다. 즉 판단시점의 소급효가 인정되지 않는다는 것입니다. 2. 방식심사에서 그 절차를 무효로 한다는 의미입니다. 3. 효과는 판단시점의 소급효가 인정되지 않는다는 점에서 같으나, 중간에 행정처분을 하는지 여부(불복의 대상에도 차이가 발생)에 차이가 있습니다. 4. 법 제54조제7항의 요건을 만족하지 않아서 불가능합니다. 열공하세요~", ,,17.07.02
특허법,조문,54조,[54조] 우선권주장의 보정 또는 추가??사진첨부,"임병웅 변리사님께 안녕하세요. 인터넷 강의로 기본강의 수강하고 있는 학생입니다. 우선권주장의 보정 또는 추가에서 우선기간만족 요건이 헷갈려서 질문드립니다. 우선권주장의 보정 또는 추가(제54조7항)과 관련하여 강의 노트 p188에 수록된 아래 그림에서, X기초 우선권주장을 추가하는 시점이 X출원일로부터는 1년이 지난 시점인데, 이 때 X기초 우선권주장의 추가가 가능한 것인지요? 우선기간 1년의 요건은 그림에서 Z출원시를 기준으로 판단하는 것이고, X기초 우선권주장을 추가하는 시점은 X출원 후 1년이 경과하더라도 최우선일로부터 1년 4개월을 만족하면 되는 것인지요? 감사합니다.","안녕하세요? 임변입니다. 1년의 우선기간이란 제2국에 ""출원""할 수 있는 기간이고, 따라서 ""Z출원""한 날이 X출원일로분터 1년 이내에 되는 것입니다. 한편, 우선권주장의 보정 또는 추가기간은 말씀하신 것처럼 법 제54조제7항에 최우선일로부터 1년 4월이라고 명시되어 있습니다. 열공하세요~", ,,17.07.04
특허법,조문,42조,[42조] 다항제 기재방법 중 다중청구항을 다중청구항으로의 인용 불가 관련 질문 드립니다.?,"안녕하세요? 변리사님. 다중청구항을 다중청구항으로의 인용 불가 관련 질문 드립니다. 각주 289 중 예2의 청구항 4와 청구항 6에 관한 질문입니다. A. 각주 289의 본문에는 예2의 청구항 4에 대하여 ""청구항 제3항만 인용하고 있다고 하더라도 제3항이 둘 이상의 청구항을 인용하고 있어서, 실질적으로 둘 이상의 항을 인용하는 경우와 같으므로 제5항에 대하여 특허법 제42조제8항 위반으로 거절이유를 통지한다. 한편, 특허법시행령 제5조제6항은 (...) 하나의 청구항만을 인용한 청구항에 대해서는 적용할 수 없다."" B. 각주 289의 본문에서 예2의 청구항 6에 대해서는 ""둘 이상의 항을 인용하는 청구항이 아니므로 특허법시행령 제5조제6항의 위반으로 되지는 아니한다."" 1. 제가 판단하기에 청구항 4와 청구항 6은 하나의 청구항을 인용하나 그 인용되는 청구항이 2 이상의 항을 포함하고 있어 유사해보입니다. 이런 상황에서는 두 경우 모두 시행령제5조제6항의 위반은 되지 않는 것으로 이해하였습니다.(하나의 청구항만 인용하였으므로) 2. A. 내용 중 ""실질적으로 둘 이상의 항을 인용하는 경우와 같아 청구항 5에 대해 제42조제8항 위반으로 거절이유를 통지""한다고 하였는데 그러면 청구항 4와 6에 대해서는 ""실질적으로 둘 이상의 항을 인용하는 경우와 같아"" 거절이유를 통지해야 하는지 아니면 1.에서와 같이 시행령 제5조제6항의 위반이 되지 않아 거절이유 없는 것으로 보고 심사 진행되는 것인지 궁금합니다. 강의 때도 이 부분을 질문 많이한다고 하셨는데 저도 궁금해서 이렇게 질문을 드립니다. 바쁘시겠지만 답변해주시면 정말 감사하겟습니다! 저작자 표시컨텐츠변경비영리",안녕하세요? 임변입니다. 다음의 시행령 제5조제6항 그대로 문리적인 해석을 하면 됩니다. ⑥ <2 이상의 항을 인용한 청구항>에서 그 청구항의 인용된 항은 다시 2 이상의 항을 인용하는 방식을 사용하여서는 아니 된다. <2 이상의 항을 인용한 청구항>에서 그 청구항의 인용된 항이 다시 하나의 항을 인용한 후에 그 하나의 항이 결과적으로 2 이상의 항을 인용하는 방식에 대하여도 또한 같다. 청구항 4와 청구항 6은 시행령 제5조 제6항의 <2 이상의 항을 인용한 청구항>의 전제조건을 충족하지 못합니다. 따라서 시행령 제5조 제6항 위반이라고 할 수 없습니다. 열공하세요~, ,,17.07.06
특허법,조문,34조,"[34조,35조] 심사청구의특례?댓글수4","강의노트 P138 하단에 심사청구기간에 따르면 정당권리자의 특허출원이 무권리자 특허출원으로부터 3년(일반적인 심사청구기간)이 지난후에는 늦은 30일까지라고 되어있습니다. 그런데 34조와 35조의 시기적 요건은 거절결정확정, 무효심결확정 후 30일 이내 인데 무권리자의 특허출원으로부터 3년(일반적인 심사청구기간)이 지나면 정당권리자는 34,35 조와 관계없이 일반적인 심사청구기간 3년이 주어져야 하는게 아닌가? 하는 의문이 듭니다. 요약 : 강의노트 P138 하단 심사청구기간 그림의 3번은 34,35조에 해당되지 않으므로 일반적인 심사청구기간이 주어져야하는게 아닌가요?","안녕하세요? 임변입니다. 정당한 권리자의 출원일이 무권리자의 출원일로 소급효가 인정되기 때문에 심사청구기간이 무권리자의 출원일로부터 3년이 되는 것이고, 심사청구를 할 수 없는 불상사가 발생할 수도 있기 때문에 정당한 권리자의 출원일로부터 30일을 더 주는 것입니다. 열공하세요~", ,,17.07.10
특허법,조문,30조,30조 공지예외주장기간을 지난후의 무효심판이청구된경우?,발명자 갑이 있고 갑의 의사에 반하여 갑의 발명이 공지가 된 경우에 진보성 신규성위반의 무효사유가 발생하엿으나 공지예외주장을 하지 않았고 심사단계에서는 착오 등록되었다고 할때 나중에 무효심판이 청구된 경우에는 갑이 취할수 있는 방어액션이 어떻게 되는지 궁금합니다.,"안녕하세요? 임변입니다. 공지된 날로부터 1년 이내에 출원하였다면, 등록후에도 의사에 반한 공지 주장이 가능합니다. 열공하세요~",무권리자의 출원에 대한 거절결정과 무효심판이 일반적인 심사청구기간 후에 확정되었을 때 30일 이내로 정당권리자가 출원하면 정당권리자의 출원일이 무권리자의 출원일로 소급이 되니 그때는 이미 일반적인 심사청구기간이 지났기 때문에 30일을 더 준다 라고 이해하면 맞나요??,네 맞습니다,17.07.10
