과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,127조,[제127조] 간접침해 '그 물건의 생산에만 사용하는 물건' 조문 해석,"제127조(침해로 보는 행위) 다음 각 호의 구분에 따른 행위를 업으로서 하는 경우에는 특허권 또는 전용실시권을 침해한 것으로 본다. 1. 특허가 물건의 발명인 경우: 그 물건의 생산에만 사용하는 물건을 생산ㆍ양도ㆍ대여 또는 수입하거나 그 물건의 양도 또는 대여의 청약을 하는 행위 2. 특허가 방법의 발명인 경우: 그 방법의 실시에만 사용하는 물건을 생산ㆍ양도ㆍ대여 또는 수입하거나 그 물건의 양도 또는 대여의 청약을 하는 행위 질문1 : 그 물건의 생산에만 사용하는 물건 이란... 그 물건에만 들어가는 부품일 수도 있고 (다른 물건에는 안쓰임) 그 물건의 생산에만 사용되는 생산기계 일수도 있는 건가요? (그 물건은 무조건 이 생산기계에 의해서만 만들어짐) 질문2 : 그리고 '청약'은 제2조(정의규정) 3호 가목에 의해 (양도 또는 대여를 위한 전시를 포함한다. 이하 같다)에 의해 특허법 전부에 걸쳐서 '전시'를 포함한 개념이므로, 간접침해규정에서의 청약에도 '전시'를 포함하고 있는것이죠?",1. 네 2. 네. 맞습니다, ,,17.10.05
특허법,조문,127조,127조 간접침해 관련 질문입니다. (강의노트347페이지),"강의노트347페이지 왼쪽그림에서 질문이 세가지가 있는데 그 중 세 번째 질문이 ""갑으로부터 을이 c를 구입하여 c를 사용하는 행위는 침해인가?"" 입니다. 그에 대한 답으로 c를 사용하는 행위는 소진이론이 적용되어 직접침해가 아니다 라고 하셨는데, c를 사용하는 행위는 곧 벤틀리를 생산하는 행위이므로 벤틀리의 직접 침해가 되는 것이 아닌가요? (벤틀리의 생산에 사용되는 엔진c를 특허권자에게 구입하였는데 벤틀리 자체에 소진이론이 적용되는 것인지가 궁금합니다.) 갑은 벤틀리의 특허권자, 벤틀리의 구성요소는 a+b+c Body(a) 바퀴(b) 오직 벤틀리의 생산에만 사용되는 엔진(c)",소진이론이 적용되어 침해가 되지 않습니다. 갑이 을에게 c를 팔았다는 것은 이미 팔 때 c가 a+b+c에 사용되는 것을 전제하고 있는 것입니다. 열공하세요~, ,,17.10.16
특허법,조문,129조,[129조] 생산방법의 추정,"임 변리사님 안녕하세요. 궁금한 점이 생겨 질문을 드립니다. 이지특허법 877페이지에서 129조 생산방법의 추정을 설명하면서 '출원인은 물건발명과 물건을 생산하는 방법발병 모두가 신규하여 특허를 받을 수 있는 경우 반드시 둘다 청구범위에 적어야한다. 물건발명은 물건을 생하는 방법발명보다 특허권의 효력이 강하기 때문에 넓게 권리범위를 주장할수있고, 물건을 생산하는 방법발명은 입증책임을 침해 피의자에게 전환시켜 특허권자의 권리행사를 쉽게 할수있기 때문이다' 라고 나와있는데요. 여기서 특허권자의 물건이 A 제법발명이 a, 제3자가 실시하는 방법이 b라고 하겠습니다. 특허권자가 a 없이 물건 A에 대해서만 써도, 제3자가 b를 실시하더라도 A를 생산하는게 되니까 물건발명의 침해가 성립하지 않나요? 따라서 굳이 방법발명을 청구범위에 적지 않더라도, 제 3자가 a를 실시했는지 b를 실시했는지 따질 필요없이 침해로 잡을 수 있다고 생각했는데요. 이럴경우 왜 굳이 방법발명도 청구범위에 적어야하는지 궁금합니다","안녕하세요? 입증의 문제 및 무효사유에 대한 대비의 문제로 이해하면 될 것 같습니다. 둘 다 청구범위에 기재하면 입증의 편의 중 선택하면 되는 것이고, 또한 물건발명이 제법발명보다 심사관이 찾지 못했던 선행기술에 의해 무효가 될 가능성이 높기 때문에 이를 대비하기 위함입니다. 열공하세요~", ,,17.11.01
특허법,문제,97조,[제97조]특허권의 침해 관련 질문입니다,"임병웅 변리사님, 안녕하세요. 객관식 595페이지에서, '갑은 발명 X에 대해 특허 등록을 받은 후 X를 생산, 판매한다. 을은 갑의 특허발명 X와 동일한 기술을 이용하여 정당한 권한 없이 제품을 생산,판매한다. 갑은 을에 대하여 특허권 침해를 주장하면서 침해금지 및 손해배상을 청구하는 소송을 제기했다. 그러나 갑의 특허발명 X는 출원시 선행기술로부터 통상의 기술자가 쉽게 생각해 낼 수 있는 발명이였다. 다음 설명 중 옳은것은?' 'ㄷ : 을이 실시하는 발명이 통상의 기술자가 선행기술로부터 쉽게 실시할 수 있는 것이므로 을의 실시가 특허발명의 권리범위에 속하지 않는다는 을의 항변은 타당하다.' --> 옳은 설명 1. 먼저 지문에서 'X는 출원시 선행기술로부터 통상의 기술자가 쉽게 생각해 낼 수 있는 발명 ---> 진보성 결여' 따라서 X에 진보성이 없다는 것은, X에 권리범위는 긍정될지라도(동일성실기에 진보성은 속하지 않으므로), 권리행사는 권리남용으로 허용되지 아니한다. 즉 권리범위에 대해 주장하는 을 의 항변은 틀린 것이 아닌가요? 2. 보기 ㄷ 의 판례를 이지특허법에서 찾아보니 831p의 '보호범위의 해석방법-균등론-균등론의 소극적 요건 중 '자유기술항변'에서의 확인방법'에 실려있는 판례입니다. 그래서 '을의 확인대상발명은 자유기술로부터 쉽게 창작해낼 수 있으므로 자유기술항변에 따라 갑의 X의 균등물이 아닌가?'라고 생각했지만, ""균등침해가 아닌 문언침해에 대해서는 자유기술의 항변이 적용될 여지가 없다(832p)""라고 나와있습니다. 그러나 문제의 지문을 해석했을 때, 을은 X의 균등범위가 아닌 X 자체를 (동일하게) 실시했다고 이해하였는데.. 어떻게 이해해야할지 모르겠어서 질문드립니다. 언제나 친절한 답변 감사드립니다! 저작자 표시컨텐츠변경비영리","안녕하세요? 1. 특허발명의 진보성을 얘기하는 것이 아니라, 확인대상발명의 진보성을 얘기하고 있습니다. 즉, 권리남용의 항변이 아니라 자유기술의 항변을 말하고 있는 것입니다. 2. 문제를 다시 읽어보니 동일한 기술이라는 것의 의미가 불명확하네요. 여기서 동일한 기술이라는 것이 문언침해, 즉 AER의 적용이 되는 기술이다라고 생각하면 헷갈릴 수 있을 것 같습니다. 그렇다고 할지라도 답은 고를 수 있는 문제인 것 같습니다. 제목 [제97조] 붙여서 수정해 주시고, 열공하세요~", ,,17.11.01
특허법,조문,127조,127조 특허권 침해관련 질문입니다,"물건A의 제법방법에 관한 특허권 침해에 관해, [외국에서 그 특허방법에 의하여 ""생산""된 물건 A를 업으로 ""수입""하고 있는 업자에 대하여 침해금지를 청구할 수있다] 라면 Q1_ 위 지문에서, ""생산"" 은 국내생산이 아니니까 침해 행위가 아니고, Q2_""수입""은 2조 3호 다목에 해당되어 침해인가요? 아니면, 다목의 '그 방법에 의하여 생산된 물건을 수입하는 행위' 에서의 ""생산"" 도 국내 생산을 의미하니까 위 지문의 ""수입"" 은 2조 3호 다목의 실시 행위에 해당되지 않으므로 침해가 아닌건가요?",1. 국내생산이 아니라는 전제가 없습니다. 2. 국내생산여부와 상관없이 법 제2조제3호제다목에 해당합니다., ,,17.11.08
특허법,조문,126조,[126조 2항] 부대청구,"안녕하세요 변리사님. 침해 금지 또는 예방 청구와 '함께'행사해야 하는 물건의 폐기등의 청구는 실제 실무상 침해금지 등 청구를 먼저 청구하고, 이후 필요하면 신청을 심사 중에 추가로 신청하는 형식으로도 진행되나요?","안녕하세요? 같이 할 수도 있고, 중간에 추가할 수도 있습니다. 열공하세요~", ,,17.11.16
특허법,문제,131조,[131조]특허권 침해에 있어서 선의&무과실 가부,"안녕하세요 임병웅변리사님. 특허 객관식 문제를 풀다가(580p) '침해행위가 선의•무과실이면 신용회복의 청구를 할 수 없다' 라는 지문이 법률상 옳은 지문이라는건 판단을 했습니다. 다만, 현실적으로 특허권 침해가 선의•무과실로 이루어질 수 있나요? 잘 와닿지가 않아서, 혹시 그런 케이스가 있다면 알아두어서 좀 더 구체적으로 이해하고 싶습니다.","안녕하세요? 혹시 그런 케이스라는 것이 무엇을 의미하는지 잘 모르겠네요. 침해인지 모르고 실시하면 선의라 할 수 있고, 법 제130조에 따라 과실이 추정되기는 하나 과실 추정은 얼마든지 번복될 수 있기 때문에 선의, 무과실일 수 있습니다. 열공하세요~", ,,17.11.23
특허법,조문,128조,[128조] 손해액 산정,"임변리사님 안녕하세요, 128조 3힝 단서 적용에 관하여 질문드리려 합니다. 권리자의 귀책사유로 제하여야 하는 금액을 128조 2항에 따라 산정한 손해액에서 제해야 하는 것인지, 아니면 3항에 따른 한도에서 제해야 하는 것인지 궁금합니다. 1,2번째 사진 문제에서의 해설과 답변에서는 전자에 따라 해설하신 것 같고, 3번째 사진에서는 후자에 따라 풀이하신 것 같은데.. 차이가 없나요? 항상 답변 감사합니다.","안녕하세요? 손해액에서 빼게 됩니다. 그리고 법 제128조 제3항 단서는 <권리자>의 귀책사유가 아닙니다. 뭔가 착각을 하고 있는 것 같네요. 이지특허법 그대로 적으면, 「침해행위 외의 사유로 판매할 수 없었던 사정」은 ⅰ) 판매된 침해품이 침해자의 시장개발노력, 침해품의 품질의 우수성, 가격경쟁력 등의 요인에 의하여 판매된 경우, ⅱ) 경쟁제품이 있어서 침해자의 매출액 전부가 권리자의 판매 제품이 될 수 없는 경우, ⅲ) 침해행위 후 획기적인 신기술이 개발되어 특허 실시품의 매출이 떨어진 경우 등에 해당하여 특허권자가 생산하여 판매할 수 있었던 것으로 볼 수 없는 사정을 의미한다. 기본서를 정독해 보세요~", ,,17.12.16
특허법,조문,128조,"[128조] 손해발생의 주장, 입증 관련 질문","안녕하세요 변리사님 128조 손해발생의 주장, 입증 관련 질문 드립니다. 손해배상청구권의 주장, 입증에 대한 부분은 읽을 때마다 상표법과 헷깔려서 정리를 해보았는데요 손해액 특허법 상표법 양도수량 X 권리자, 실시·사용권자 이익액 (특허법 128조2항, 상표법 110조 1항) 권리자 손해발생 주장, 입증 要 권리자 손해발생 주장, 입증 要 양도수량 X 침해자 이익액 (특허법 128조4항, 상표법 110조 3항) 권리자 손해발생 주장, 입증 要 권리자 손해발생 주장, 입증 要 양도수량 X 통상 로얄티 (특허법 128조 5항, 상표법 110조 4항) 권리자 손해발생 주장, 입증 不要 권리자 손해발생 주장, 입증 要 법원재량에 의한 손해액 (특허법 128조 7항, 상표법 110조 6항) 권리자 손해발생 주장, 입증 要 권리자 손해발생 주장, 입증 要 제가 특허법 부분을 정리한 것처럼 128조 5항에 해당시에만 손해발생 주장, 입증을 하지 않아도 되는 것이 맞는지 여쭤보고자 합니다. 감사합니다.",네. 맞습니다. 열공하세요~, ,,17.12.21
특허법,문제,130조,[130조] 특허권 침해관련 객관식 589 (10년 기출변형) 질문있습니다,"안녕하세요 문제지문중 이해가 안되는 것이 있어서 질문드립니다. 589. 특허권침해에 대한 권리자의 구제와 관련된 설명 중 옳지 않은 것만으로만 묶인 것은? (10년 기출변형) (ㅁ) 특허권을 침해하는 제품을 생산, 판매한 후에 특허권의 청구범위를 정정하는 심결이 확정된 경우라도, 정정심결이 있기 전의 생산/판매 행위에 대해 과실이 있는 것으로 추정하는 법리는 변하지 않는다 -> 이 지문이 맞는것으로 되어 있는데요, 위의 질문이 맞기 위해서는 '정정심결의 확정 전,후로 청구 범위에 실질적인 변경이 없는 경우'에 한하여 맞는 말이 않나요? 정정판결에 의해 청구범위에 실질적인 변경이 생기면, 소급효에 의해서 과실행위 추정 규정이 번복되는게 맞지 않나 생각되어 질 문드립니다 감사합니다 저작자 표시컨텐츠변경비영리",안녕하세요? 정정하는 심결이 확정되었다는 것은 실질적 변경이 없었다는 것입니다. 정정요건을 다시 공부해 보세요~, ,,17.12.30
특허법,문제,129조,129조 생산방법의 추정 1호 국내로 한정에 대해,2회 모의고사 15번문제의 5번지문 국외에서 공지공연된 물건에도 생산방법의 추정된다 하고 맞는 지문으로 되어있는데 이지특허법 876p각주에 보면 '사견으로는 국외도 추정하는 것이 타당하다'고 나와 있습니다 따라서 법문을 기준으로 판단해서 틀린 지문 아닌가요?,틀린 지문이네요., ,,17.12.31
특허법,문제,127조,"[97,127조] 특허발명의 권리범위와 침해, 선택발명 질문","변리사님 안녕하세요! 특객 555번 질문 드립니다. 1. 3번지문> 특허발명의 종래기술에서 일반적으로 사용되던 기술적 수단을 생략하였음을 특징으로 하는 구성을 가지고 있는 경우, 그에 대비되는 확인대상발명이 그 생략된 기술적수단을 명시적으로 채택하고 있다면, 그 확인대상발명은 특허발명의 위 구성을 갖추지 못한 것으로서 특허발명의 권리범위에 포함되지 않는다. 3번해설> 구성요소의 일체성을 상실하였기때문에 권리범위에 속하지 않는다. (대판 2006.11.23.선고2005후18) 이렇게 되어 3번이 틀린 지문으로 문제정답인데요, 저는 3번이 옳은 지문이라고 생각했는데 해설을 봐도 잘 이해가 되지 않아 질문드립니다. 구성을 갖추지 못했다는 것과 구성요소의 일체성을 상실했다는 게 다른 사유인가요? 2. 또한 같은 문제의 1번 지문에 선택발명에 대한 내용이 나와있는데 판례입장에 대해 질문 드립니다. 대법 판례는 ""선택발명(확인대상발명)이 특허발명과 비교하여 현저한 작용효과 있는 경우 특허발명과 다른 발명으로서 특허발명의 권리범위에 속하지 아니한다"" 인데요, 사실 특허발명의 보호범위와 선택발명(확인대상발명)의 별개 권리로서 성립 가능여부는 각각 달리 판단해야 하는 것인데 판례는 이 경우에도 현저한 작용효과가 있으면 침해가 아니라고 본 것으로 이해해도 될까요? 기본서를 봐도 판례에 약간의 오류(?)가 있는 것 같아 헷갈려서 질문 드립니다.ㅠ 답변 미리 감사드립니다. 새해 복 많으받으세요!! 저작자 표시컨텐츠변경비영리",안녕하세요? 1. 옳은 지문입니다. 수험자료의 정오표 참고하세요. 2. 네., ,,17.12.31
특허법,문제,128조,[128조] 손해액의 인정,안녕하세요 객관식문제를 풀다가 걸리는것이 있어 질문하게 되었습니다. 객관식 582번 5번에 법원은 변론의 전체취지와 증거조사 결과에 기초하여 상당한 '손해'를 인정할 수 있다. 가 맞는지문으로 나와있는데요. 법조문에도 손해액으로 나와있고 기본서에도 손해액으로 나와있습니다. 손해액이 맞는것이 아닌가요 ㅠㅠ ? 아니면 상관없는 것인지 .. 답변 부탁드립니다! 항상 빠르게 답변해주셔서 공부에 많은 도움이 되고 있습니다. 감사합니다 !,안녕하세요? 손해액이 맞습니다. 오타네요~, ,,18.01.12
특허법,조문,127조,간접침해 관련 2008허13299 판례 질문드립니다.,"방법의 발명에 대한 특허권이 공유인 경우에 있어서 공유자 동의 없이 그 방법의 실시에만 사용되는 물건이 양도되었다고 하더라도, 양수인 또는 전득자가 그 물건을 이용하여 그 방법발명을 실시하는 것과 관련하여 특허권이 소진되지 않는다는 판시 사안과 관련해서 물건발명에까지 확장하여 일반화할 수 없고 그 이유는 물건발명의 경우 전용품의 양도 자체가 실시권 허락의 개념으로 볼 수 없기 때문이다 라고 강의하셨습니다. 특허법 2조에 따르면 물건의 생산 역시 물건발명의 1유형에 해당하니까 물건(a)의 생산에만 사용되는 물건(b)을 양도하여 양수인이 b를 사용하게 된다면 a의 생산에 해당하게 되므로 물건발명의 실시에 해당된다고 생각되는데 물건발명의 경우에도 실시권 허락의 개념으로 볼 여지는 없나요? 물건이라는 말이 너무나 많이 반복되어 제가 봐도 읽기어렵네요... 감사합니다. 저작자 표시컨텐츠변경비영리","실시권이란 제3자가 특허발명을 생산, 사용 등 실시할 수 있는 권리를 말합니다. 그런데, 제3자는 양도된 물건에 한해 권리소진되어 특허발명을 생산할 수 있을 뿐이고, 다른 물건을 가지고 특허발명을 생산한 경우 권리소진되어 침해가 됩니다. 실시권이라 보기 어렵습니다. 열공하세요~", ,,18.01.23
